"id","name","host_id","host_name","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
13746300,"Cozy Garden Unit Located in North Center",46939427,"Anthony","North Center",41.95677,-87.68976,"Entire home/apt",258,2,35,"2022-07-25",0.37,9,355,0,"R23000096673"
13768369,"Beautiful Spa Like Suite on the North side!",46939427,"Anthony","North Center",41.95701,-87.69,"Entire home/apt",217,2,42,"2022-10-09",0.45,9,353,0,"R23000096673"
13798441,"Beautiful 1-bedroom, 1-bathroom Bucktown Apartment",81125437,"Julie","Logan Square",41.92245,-87.68269,"Entire home/apt",96,2,239,"2024-03-18",2.55,1,55,38,"R24000113760"
13824783,"Top floor of a city cottage (up to 6 guests)",55020055,"Russ","Lincoln Square",41.97765,-87.68416,"Private room",55,3,257,"2024-03-17",2.75,1,74,32,"R17000014340"
13859218,"Lincoln Park - Close to Everything- Near Downtown",81884236,"Dany","Lincoln Park",41.93038,-87.64908,"Private room",39,1,177,"2024-02-29",1.89,2,146,26,"R17000013059"
13915441,"No Cleaning Fee. Private Cozy Apt Near ORD Parking",50868046,"Faith","Norwood Park",41.9799321138309,-87.789323345715,"Entire home/apt",115,3,56,"2023-12-31",0.63,1,13,26,"R22000084686"
13953306,"Lincoln Square In-laws Suite: Private Entrance",65964129,"Axel","Lincoln Square",41.97128,-87.69454,"Entire home/apt",90,2,174,"2024-03-03",4.07,1,88,49,"R24000115435"
13961352,"Garden Apartment in Historic Hyde Park Mansion",12973246,"Darryl","Hyde Park",41.80087,-87.59439,"Entire home/apt",229,2,94,"2023-10-16",1.03,1,31,8,"R21000074331"
13972956,"Old Town Condo - close to brown line - lake",47936109,"Bridget","Near North Side",41.90899,-87.63969,"Entire home/apt",150,32,14,"2023-07-22",0.15,1,77,1,"R17000013847"
14016520,"Extremely Comfortable Room For Travel Lovers",76133827,"Anny","West Town",41.89763,-87.66259,"Private room",95,3,55,"2023-10-30",0.59,7,224,4,"R23000101450"
14028571,"Chicago - Cozy Getaway - Minutes from Downtown",81884236,"Dany","Lincoln Park",41.9293927,-87.6482231,"Private room",41,1,206,"2024-02-13",2.21,2,131,30,"R17000013059"
14058443,"2 Bedrooms- Comfy Chicago Basement disinfected!",51946578,"Roberto","Hermosa",41.92367,-87.73988,"Entire home/apt",80,32,421,"2023-10-13",4.51,4,218,3,"City registration pending"
14081954,"Fairfield Flat, Airy Vintage Rehab",12605981,"James","South Lawndale",41.8531,-87.69569,"Entire home/apt",96,2,152,"2024-03-11",1.77,1,102,1,"R24000114719"
14089727,"Snug Sofa in Great Neighborhood",871911,"Mo  &  Ganna","Lake View",41.94488,-87.65022,"Shared room",22,1,149,"2024-02-21",1.6,6,111,2,"R22000092432"
14092623,"Great Migration Guest House - Entire Guest House",21727461,"Naomi","Woodlawn",41.77859,-87.60467,"Entire home/apt",307,2,2,"2023-06-04",0.1,4,362,1,"R22000084443"
14115665,"Private Room in Cozy Townhouse (Harold Washington)",35412645,"Aughty","Greater Grand Crossing",41.76769,-87.63009,"Private room",39,32,52,"2022-09-05",0.57,4,170,0,"R21000075111"
14115706,"Private Room in Cozy Townhouse (J B P DuSable)",35412645,"Aughty","Greater Grand Crossing",41.76649,-87.63117,"Private room",39,32,47,"2021-10-26",0.51,4,170,0,"City registration pending"
14115711,"Private Room in Cozy Townhouse (Barack Obama)",35412645,"Aughty","Greater Grand Crossing",41.76769,-87.63009,"Private room",39,32,37,"2021-10-19",0.4,4,170,0,"City registration pending"
14141704,"Modern, Super-CLEAN, Garden Level w/ Master Bath",12955486,"Luke & Ligia","Edgewater",41.98945,-87.66237,"Private room",49,20,13,"2023-09-08",0.14,3,116,1,"R18000034100"
14141861,"Modern, Super-CLEAN, Garden Level Bedroom 1",12955486,"Luke & Ligia","Edgewater",41.98987,-87.6623,"Private room",39,20,27,"2024-01-01",0.29,3,129,2,"R18000034100"
14144295,"Explore the City from an Elegant, Urban Retreat",41767444,"Mar & De","West Town",41.89263,-87.65828,"Entire home/apt",106,2,350,"2024-03-15",3.76,3,290,41,"R20000055481"
14197548,"'Secret Garden' Apartment in Wrigleyville",22038915,"Stephen","Lake View",41.94593,-87.65053,"Entire home/apt",82,2,377,"2024-02-18",4.08,1,135,40,"R17000013386"
14238448,"Logan Square 2 bedroom great location",74207440,"Daniel","Logan Square",41.91642,-87.70351,"Entire home/apt",104,1,425,"2024-03-15",4.65,1,54,56,"R23000103537"
14266607,"2br/2ba, A+ location by Mag mile, views & spacious",5214172,"Matthew","Near North Side",41.90044,-87.62402,"Entire home/apt",229,2,66,"2023-11-26",0.71,2,94,23,"R17000018608"
14296844,"Spacious Old Town Loft in a Great Location.",45237292,"John","Lincoln Park",41.91163,-87.64001,"Entire home/apt",250,32,339,"2023-07-30",3.71,1,364,17,"City registration pending"
14298102,"Large Bedroom, Private Bath, Near Stores & Bus [M3",18714715,"Aiste","Near West Side",41.88097,-87.68732,"Private room",65,14,29,"2023-10-28",0.31,9,236,4,"R18000030241"
14349670,"Loft Style Private Apt 2 (1 Room- 420 Friendly)",71816766,"Josh","Edgewater",41.9970459384083,-87.6699226945413,"Private room",35,1,295,"2024-03-15",3.18,3,37,43,""
14357876,"lux furnished condo with A+++ view in River North",556389,"Cheryl","Near North Side",41.8943,-87.62693,"Entire home/apt",116,32,40,"2023-12-18",0.44,1,240,6,"Per city of chicago, no registration # is needed since this rental is 32 days or more."
14382622,"Furnished University of Chicago Luxury Duplex",48388991,"La","Woodlawn",41.77588,-87.59388,"Entire home/apt",72,32,3,"2022-02-01",0.04,1,260,0,"City registration pending"
14429433,"Studio Apartment in Nature Sancturary",88800453,"Beatrice & Stefan","Humboldt Park",41.88868,-87.71235,"Entire home/apt",71,2,132,"2021-09-20",1.43,1,85,0,"R17000016523"
14431243,"Spacious Lakeview Room w/ TV, Desk, Private Bath",209564,"Ami","Lake View",41.9442138671875,-87.6560211181641,"Private room",86,2,82,"2023-11-04",0.89,6,115,7,"R22000086910"
14437950,"Cozy Condo, close to Downtown & Lake Michigan",71878654,"Cherilyn","Oakland",41.82152,-87.60196,"Private room",50,2,128,"2021-09-25",1.39,1,49,0,"R17000015676"
14449619,"Private Room in a  plant filled, two cat space!",20528482,"Gavin","West Town",41.89653,-87.66787,"Private room",91,1,298,"2024-02-26",3.23,1,154,26,"R21000075329"
14490975,"Private unit with sauna in safe, pretty area!",89435479,"Jane","Portage Park",41.95147,-87.74912,"Entire home/apt",59,32,272,"2023-10-16",2.94,1,160,1,"City registration pending"
14531526,"Spacious 3 Bedroom Historic Chicago Apt w/Parking",85455802,"Lou","West Town",41.89286,-87.68706,"Entire home/apt",307,2,167,"2023-11-19",1.82,1,159,12,"R21000073666"
14539561,"A+ Chicago Home Roscoe Village Dine & Shop+Wrigley",61228,"Aisha","North Center",41.94461,-87.68513,"Entire home/apt",130,2,246,"2024-03-17",2.67,2,133,37,"R20000054149"
14556304,"Spacious & Relaxing Loft in Awesome Andersonville!",90128865,"Marty & Rob","Edgewater",41.9888,-87.67054,"Private room",65,3,238,"2024-03-18",2.61,3,121,32,"R21000068268"
14588581,"Roscoe Village Haven",11257311,"Olivia And Tom","North Center",41.94296,-87.68487,"Entire home/apt",101,2,173,"2023-12-16",1.88,1,159,28,"R18000030189"
14595303,"Lakeview Flat - WALK TO WRIGLEY",45401863,"Joe","Lake View",41.95168,-87.67357,"Entire home/apt",232,2,185,"2023-11-26",2.01,1,0,7,"R23000100306"
14611960,"The Bucktown House - Damen Suite - Since 2008",90644159,"Jean","Logan Square",41.92055,-87.67794,"Entire home/apt",225,4,106,"2023-12-25",1.15,4,231,21,"2246788"
14631349,"The Bucktown House - Historic Coachhouse Since '08",90644159,"Jean","Logan Square",41.92214,-87.68344,"Entire home/apt",325,4,75,"2024-02-23",0.83,4,196,23,"2209529"
14650845,"Top Floor of Historic Coachhouse",90644159,"Jean","Logan Square",41.92214,-87.68344,"Entire home/apt",115,32,40,"2022-01-04",0.45,4,62,0,"2093474"
14692738,"Premium guest bedroom close to Loyola University",5294649,"Emily","Rogers Park",42.00848,-87.66326,"Private room",48,32,36,"2023-11-29",0.64,1,82,2,"City registration pending"
14715067,"Avondale Firehouse",91569484,"Gary","Irving Park",41.94841,-87.7106,"Private room",95,2,21,"2021-10-10",0.23,1,20,0,"R17000014923"
14728382,"The Hide-Away | South Loop Apartment",1652379,"Charlie","Near South Side",41.86593,-87.62515,"Entire home/apt",134,2,230,"2024-03-19",2.51,2,267,29,"R22000085634"
14741430,"Cozy garden apartment historic Jackson Bvld.",20810730,"Mary","Near West Side",41.87637,-87.66583,"Entire home/apt",154,2,316,"2024-03-18",3.46,1,244,48,"R21000073040"
14774756,"Decompress on a Sophisticated Chaise at a Glamorous Hideaway",26201109,"Simida","West Town",41.89822,-87.68037,"Entire home/apt",215,2,146,"2023-12-18",1.59,2,354,14,"R22000086754"
14820957,"Private room twin K3 mid",36549783,"Jeffrey","Irving Park",41.962921,-87.735283,"Private room",68,2,24,"2023-10-09",0.29,10,179,4,"R19000039377"
14871197,"Large, Reno’d 3 BR apt near Everything!",37607540,"Kristine","Lake View",41.93506,-87.65008,"Entire home/apt",221,3,190,"2023-10-02",2.08,2,86,23,"R21000075010"
14883494,"The Compound a hidden oasis in Logan Square",1187822,"Mark","Logan Square",41.91959,-87.69579,"Entire home/apt",160,32,63,"2024-01-02",0.69,1,47,5,"2822986"
14950449,"Urban Oasis, Honeymoon Suite",17052211,"Yolie","West Town",41.9092,-87.67693,"Private room",182,32,13,"2019-06-03",0.14,1,365,0,"City registration pending"
15011149,"Our home, just steps from Logan Square",24998094,"Kelsey","Avondale",41.93619,-87.7059,"Entire home/apt",425,3,22,"2023-12-28",0.41,1,21,4,"R22000093587"
15053294,"Northside Chicago Favorite with parking!",95140453,"Mark & Marcelo","Rogers Park",42.01344,-87.67108,"Entire home/apt",150,2,247,"2024-03-18",2.74,1,301,44,"R22000077000"
15072673,"Walk to Riot Fest, Pilsen:Little Village, Art",1764580,"Margaret","South Lawndale",41.8499,-87.69898,"Private room",350,1,11,"2023-09-18",0.12,1,89,1,"R23000106721"
15094729,"Cloudgate Room, minutes to O'Hare in Safest Area",2456789,"Mary","Norwood Park",41.98294,-87.8196,"Private room",50,2,254,"2024-01-07",2.84,5,125,3,"R21000075112"
15114450,"CASA NEWPORT",8367850,"David & Bruce","Lake View",41.9438,-87.65205,"Entire home/apt",169,3,101,"2024-01-01",1.12,1,199,23,"R18000034278"
15115673,"Two blocks from Wrigley Field and the Metro.",21686213,"Laura","Lake View",41.94846,-87.65892,"Private room",63,1,232,"2024-03-17",2.58,1,52,24,"R17000013440"
15116890,"Lovely,large 1BR flat in Logan Square",30589635,"Geeta","Logan Square",41.9292538239558,-87.719083258699,"Entire home/apt",83,32,306,"2024-01-26",3.35,1,79,4,"City registration pending"
15130764,"Spacious 3 bedroom with off street parking",95926744,"Lakeia","West Pullman",41.67053,-87.64963,"Entire home/apt",80,1,179,"2019-12-07",1.98,1,25,0,""
15132653,"North Side Near Wrigley Lakeview Walk Everywhere!!",51628877,"John","Lake View",41.94583,-87.66586,"Entire home/apt",189,2,196,"2024-03-05",2.16,1,268,35,"R19000048768"
15149053,"Spacious private room/ private bath in modern home",96093069,"Sujata","West Town",41.8946,-87.66063,"Private room",95,2,118,"2023-12-30",1.3,2,143,24,"R18000034175"
15166761,"Wrigley Field 5 min walk | Designer | Loft",88177772,"India","Lake View",41.95003,-87.66435,"Entire home/apt",425,32,60,"2023-08-04",0.79,1,100,1,"City registration pending"
15216905,"Private suite near train.",22632675,"Mary And Don","Lincoln Square",41.96727,-87.69862,"Entire home/apt",70,10,24,"2023-11-02",0.27,1,167,3,"R18000036955"
15217088,"Modern Condo where East meets West!",10613587,"Saurin","West Town",41.89361,-87.66046,"Entire home/apt",650,32,89,"2021-05-18",0.99,5,130,0,"R17000013561"
15230450,"Wrigleyville townhome two blocks from ballpark",96809854,"Ute","Lake View",41.95346,-87.65727,"Entire home/apt",350,2,93,"2023-11-26",1.03,1,155,16,"R21000069216"
15247678,"Weekend getaway in beautiful Lakeview",86296658,"David","Lake View",41.93744,-87.66301,"Private room",70,2,53,"2023-10-22",0.58,1,45,8,"R17000015614"
15250951,"2-bedroom suite with free parking",20538405,"Baila","Hyde Park",41.79205,-87.59566,"Private room",100,2,294,"2024-03-17",3.24,1,77,45,"R17000014854"
15256715,"Beautiful Three Bedroom Apartment Near Loyola",43509707,"Patricia J","Rogers Park",41.999504,-87.661541,"Entire home/apt",94,1,256,"2024-03-17",2.93,1,341,39,"R17000014848"
15322642,"Blues Brothers - Express | South Loop Studio",1652379,"Charlie","Near South Side",41.8661,-87.6271,"Entire home/apt",106,2,272,"2024-03-19",3,2,266,32,"R22000084351"
15328919,"Chicago’s Best Airbnb
In hip Avondale/Logan Sq",72214694,"Carolynn","Avondale",41.93705,-87.72359,"Entire home/apt",500,32,90,"2023-01-20",0.99,1,145,0,"R17000015182"
15342084,"Bright, Modern Apartment in a Vintage Greystone",54865295,"Rob","West Town",41.89548,-87.67697,"Entire home/apt",143,1,323,"2024-03-19",3.58,2,280,39,"R21000075164"
15355696,"Bingham 2/2",374295,"Margaret","Logan Square",41.91967,-87.69185,"Entire home/apt",231,2,107,"2024-03-17",1.18,1,170,18,"R17000014471"
15360554,"Chic and Charming Vintage Condominium in Lincoln Park",24203102,"Colin","Lincoln Park",41.92171,-87.66472,"Entire home/apt",140,3,303,"2024-03-18",3.34,1,249,51,"R22000090024"
15379201,"Comfy house in the northwest.",11949514,"Onelia","Belmont Cragin",41.93775,-87.77815,"Shared room",70,1,50,"2023-10-09",0.55,1,179,10,"R20000057500"
15406710,"Sunny, spacious and cute.",10514167,"Mona","West Ridge",41.9899,-87.69327,"Entire home/apt",65,32,18,"2024-02-03",0.2,2,235,4,"R21000072819"
15420226,"LT 420fr. Blue Sky Apartment FREEParking",35342456,"Roberto","Belmont Cragin",41.93863,-87.75513,"Entire home/apt",392,32,42,"2022-06-26",0.55,21,269,0,"2827372"
15464357,"Short stay-Warm and Cozy room in Beautiful Condo",18742622,"Barbara","Rogers Park",42.02076,-87.67362,"Private room",55,3,117,"2023-10-08",1.3,2,344,6,"R23000109108"
15496152,"Augusta's Garden | Noble Square | Wicker Park",45828803,"Heather","West Town",41.90085,-87.66334,"Entire home/apt",109,2,304,"2024-03-19",3.38,1,141,35,"R18000035519"
15500042,"Tropical Bungalow Getaway in Quiet Neighborhood",24736657,"Richard","Portage Park",41.95675,-87.75263,"Entire home/apt",98,2,78,"2023-11-06",0.97,1,155,8,"R17000017804"
15549085,"Wrigleyville/Boystown/Entire Private Floor!",100072753,"Steve","Lake View",41.95236,-87.65277,"Entire home/apt",129,2,210,"2024-03-17",2.51,1,260,27,"R17000013807"
15597127,"中唐【302】Chinatown",60390549,"Zhi","Armour Square",41.84746,-87.63295,"Private room",139,2,171,"2023-10-14",1.9,6,172,3,"R17000015797"
15599810,"Can't Beat This 2min Walk to Wrigley!",55035816,"Kimberly","Lake View",41.950268,-87.653448,"Entire home/apt",82,1,172,"2024-03-14",1.9,1,295,36,"R21000063107"
15658650,"XL Room +Bath, Office Space & Gym ON PRIVATE FLOOR",209564,"Ami","Lake View",41.94488,-87.65434,"Private room",85,2,174,"2023-08-07",1.93,6,98,5,"R22000086910"
15659073,"Gorgeous, cozy 1-bedroom Suite in Andersonville",9252191,"Betsy","Edgewater",41.97934,-87.67127,"Entire home/apt",87,2,317,"2024-03-17",3.52,1,176,53,"R22000077486"
15662488,"Lincoln Park! Walk Beach/Zoo!  Free Parking!  OBO",76244,"Chris","Lincoln Park",41.91854,-87.64024,"Entire home/apt",200,5,46,"2023-12-19",0.51,2,336,3,"R23000099678"
15663486,"3 miles to Wrigley, private, cozy, easy access",101130285,"Shaun & Andreea","Irving Park",41.95139,-87.71762,"Private room",99,1,61,"2023-10-22",0.68,1,348,11,"R17000014802"
15669026,"Super Cozy Bed/Bath in Awesome Andersonville Home!",90128865,"Marty & Rob","Edgewater",41.98911,-87.6726,"Private room",65,3,282,"2024-03-21",3.13,3,73,30,"R17000015791"
15694333,"Welcoming 2BR in Chicago's Best Neighborhood!",3486589,"Kathy","West Town",41.89885,-87.67681,"Entire home/apt",110,2,261,"2024-03-18",2.9,1,33,42,"R21000074202"
15701920,"Logan square Chicago beauty",9332242,"Daniel","Logan Square",41.9261634,-87.6977176,"Entire home/apt",124,1,27,"2024-03-17",2.81,1,339,27,"R17000014617"
15735536,"Cozy Family Friendly  Home in Chicago (Galewood)",25553049,"Emily And Eric","Austin",41.91394,-87.78921,"Entire home/apt",210,3,33,"2023-07-30",0.37,2,66,1,"R17000013669"
15744964,"中唐【305】Chinatown",60390549,"Zhi","Armour Square",41.84974,-87.63156,"Private room",79,2,209,"2024-02-25",2.34,6,168,23,"R17000015797"
15771536,"Wrigley Oasis! Steps from the Field! - 3BR/1BA!",101991992,"Ron","Lake View",41.94658,-87.66018,"Entire home/apt",208,2,113,"2023-10-22",1.38,1,207,4,"R17000013415"
15804772,"3rd Flr Penthouse by Northeastern Illinois Unvrsty",102273969,"Alexandra","North Park",41.98387,-87.7129,"Private room",86,2,132,"2023-11-11",1.5,1,270,12,"R23000102672"
15853679,"Private 1BR, Full Bath in Historic Loft Building",41159690,"Claus","Lake View",41.93394,-87.66252,"Private room",95,1,89,"2023-05-21",1.01,1,65,3,"R21000074726"
15871357,"Chicago River Room near USMLE/COMLEX",2456789,"Mary","Norwood Park",41.98367,-87.82077,"Private room",41,5,292,"2024-03-03",3.27,5,123,15,"R21000075112"
15904833,"Enjoyful  Bedroom for Travelers",76133827,"Anny","West Town",41.89591,-87.6626,"Private room",95,2,41,"2023-12-10",0.46,7,226,12,"R17000015327"
15926884,"Traveler's Dream - 1 bed in a shared bedroom",57387860,"Freehand","Near North Side",41.89235,-87.62732,"Hotel room",33,1,45,"2024-03-05",0.51,20,362,14,"R18000024404"
15950510,"Traveler's Dream - 1 bed in a shared bedroom",57387860,"Freehand","Near North Side",41.89235,-87.62732,"Shared room",33,1,26,"2023-12-13",0.34,20,361,1,"R18000024404"
15954582,"Private, Charming, Coach House Loft in Andersonville",97706065,"Wesley","Uptown",41.9741,-87.6631,"Entire home/apt",149,2,339,"2024-03-17",3.81,1,193,48,"R17000014729"
15957773,"Traveler's Dream - 1 bed in a shared bedroom",57387860,"Freehand","Near North Side",41.89235,-87.62732,"Shared room",33,1,19,"2023-08-20",0.23,20,361,1,"R18000024404"
15983050,"Bright 2br Apt W/ Private Entrance & Laundry",103847672,"John","Lake View",41.9537,-87.662,"Entire home/apt",80,1,290,"2024-03-18",3.28,1,338,20,"R20000058699"
16001987,"Remodeled, Near Loyola, Beach and Subway",71205935,"Gary","Rogers Park",42.00214,-87.66412,"Entire home/apt",137,2,116,"2024-03-20",1.31,1,225,16,"R24000112680"
16012260,"Logan Square Spa",28462890,"Curtis","Logan Square",41.91496,-87.70588,"Entire home/apt",100,3,70,"2024-03-04",0.84,1,95,21,"R23000099532"
16026075,"Entire 1st Floor Apt near O'Hare/ORD & Blue Line",14045362,"Anna","Jefferson Park",41.96954,-87.77017,"Entire home/apt",115,2,224,"2024-02-29",2.63,1,84,18,"R17000015238"
16039792,"'22 CasaNova Modern City Living",29344264,"Lilly","Oakland",41.82412,-87.60415,"Entire home/apt",464,2,29,"2024-03-17",1.93,1,139,22,"R22000093717"
16040153,"Private Garden Apartment in Humboldt Park",422173275,"Morgan","Humboldt Park",41.91099,-87.70371,"Entire home/apt",65,1,154,"2024-03-03",1.73,1,311,31,"R17000014933"
16052779,"Cozy East room",104526288,"Myrtle","North Park",41.97837,-87.71576,"Private room",45,32,85,"2023-11-15",0.96,2,327,10,"R21000073242"
16070011,"The Treehouse Apt in Logan Square",24376952,"Sarah","Logan Square",41.92197,-87.69221,"Entire home/apt",80,5,85,"2024-01-09",0.96,1,211,27,"R21000075352"
16143701,"Charming, spacious cozy 2 bedrooms",101289163,"Safa","West Town",41.90921,-87.69192,"Entire home/apt",149,2,160,"2024-01-14",1.87,2,242,6,"R23000097583"
16229723,"Andersonville Living",256976840,"Joseph","Edgewater",41.98593,-87.66764,"Entire home/apt",143,3,393,"2024-02-25",4.46,2,48,50,"R21000075436"
